asset,ts_utc,open,high,low,close,session
BITCOIN,2025-10-25 23:01:42.851000+00:00,111688.03881568028,111688.03881568028,111688.03881568028,111688.03881568028,US
BITCOIN,2025-10-26 00:01:22.473000+00:00,111620.3093731354,111620.3093731354,111620.3093731354,111620.3093731354,ASIA
BITCOIN,2025-10-26 01:01:54.839000+00:00,111758.63702762155,111758.63702762155,111758.63702762155,111758.63702762155,ASIA
BITCOIN,2025-10-26 02:01:27.889000+00:00,111753.27794364102,111753.27794364102,111753.27794364102,111753.27794364102,ASIA
BITCOIN,2025-10-26 03:01:16.251000+00:00,111464.8648935945,111464.8648935945,111464.8648935945,111464.8648935945,ASIA
BITCOIN,2025-10-26 04:01:29.835000+00:00,111319.18877311777,111319.18877311777,111319.18877311777,111319.18877311777,ASIA
BITCOIN,2025-10-26 05:01:10.205000+00:00,111436.09985959985,111436.09985959985,111436.09985959985,111436.09985959985,ASIA
BITCOIN,2025-10-26 06:01:20.297000+00:00,111635.49772678263,111635.49772678263,111635.49772678263,111635.49772678263,ASIA
BITCOIN,2025-10-26 07:01:54.683000+00:00,111614.99255495325,111614.99255495325,111614.99255495325,111614.99255495325,ASIA
BITCOIN,2025-10-26 08:00:48.122000+00:00,111714.20855820262,111714.20855820262,111714.20855820262,111714.20855820262,EUROPE
BITCOIN,2025-10-26 09:01:49.036000+00:00,111826.19227478495,111826.19227478495,111826.19227478495,111826.19227478495,EUROPE
BITCOIN,2025-10-26 10:05:43.979000+00:00,112501.78806508525,112501.78806508525,112501.78806508525,112501.78806508525,EUROPE
BITCOIN,2025-10-26 11:01:55.074000+00:00,112486.22493930868,112486.22493930868,112486.22493930868,112486.22493930868,EUROPE
BITCOIN,2025-10-26 12:00:44.965000+00:00,113282.59454999492,113282.59454999492,113282.59454999492,113282.59454999492,EUROPE
BITCOIN,2025-10-26 13:02:17.755000+00:00,113586.72462343427,113586.72462343427,113586.72462343427,113586.72462343427,EUROPE
BITCOIN,2025-10-26 14:01:54.808000+00:00,113635.90930857442,113635.90930857442,113635.90930857442,113635.90930857442,EUROPE
BITCOIN,2025-10-26 15:01:58.947000+00:00,113578.8366173319,113578.8366173319,113578.8366173319,113578.8366173319,EUROPE
BITCOIN,2025-10-26 16:01:01.331000+00:00,113680.01517857636,113680.01517857636,113680.01517857636,113680.01517857636,US
BITCOIN,2025-10-26 17:00:30.286000+00:00,113557.60101098006,113557.60101098006,113557.60101098006,113557.60101098006,US
BITCOIN,2025-10-26 18:02:12.302000+00:00,113484.57948892299,113484.57948892299,113484.57948892299,113484.57948892299,US
BITCOIN,2025-10-26 19:02:06.151000+00:00,113659.68644218838,113659.68644218838,113659.68644218838,113659.68644218838,US
BITCOIN,2025-10-26 20:06:36.133000+00:00,113547.67923965938,113547.67923965938,113547.67923965938,113547.67923965938,US
BITCOIN,2025-10-26 21:01:15.240000+00:00,113450.43372360575,113450.43372360575,113450.43372360575,113450.43372360575,US
BITCOIN,2025-10-26 22:02:06.721000+00:00,113502.98049760169,113502.98049760169,113502.98049760169,113502.98049760169,US
BITCOIN,2025-10-26 23:01:58.845000+00:00,114722.01666031986,114722.01666031986,114722.01666031986,114722.01666031986,US
BITCOIN,2025-10-27 00:01:35.763000+00:00,114476.01227508577,114476.01227508577,114476.01227508577,114476.01227508577,ASIA
BITCOIN,2025-10-27 01:02:04.284000+00:00,114833.21487111114,114833.21487111114,114833.21487111114,114833.21487111114,ASIA
BITCOIN,2025-10-27 02:02:02.520000+00:00,115308.49503837402,115308.49503837402,115308.49503837402,115308.49503837402,ASIA
BITCOIN,2025-10-27 03:00:17.245000+00:00,114916.39023835513,114916.39023835513,114916.39023835513,114916.39023835513,ASIA
BITCOIN,2025-10-27 04:01:06.405000+00:00,114972.25873472058,114972.25873472058,114972.25873472058,114972.25873472058,ASIA
